Gender,ASJC_2d,Country,Early,Mid,Late,NoAuthors
male,11,Sweden,Top,Middle,Top,6
male,11,Greece,Bottom,Middle,Top,3
male,11,Czech Republic,Middle,Middle,Top,8
male,11,Netherlands,Bottom,Middle,Top,2
female,11,Chile,Middle,Middle,Top,3
male,11,New Zealand,Top,Middle,Top,7
male,11,Spain,Top,Middle,Top,13
female,11,Canada,Bottom,Middle,Top,4
female,11,Australia,Top,Middle,Top,4
female,11,United Kingdom,Middle,Middle,Top,10
male,11,France,Middle,Middle,Top,30
male,11,Finland,Middle,Middle,Top,4
male,11,Switzerland,Middle,Middle,Top,10
male,11,United Kingdom,Top,Middle,Top,22
female,11,Germany,Bottom,Middle,Top,2
female,11,United States,Top,Middle,Top,13
female,11,Finland,Middle,Middle,Top,4
female,11,United Kingdom,Top,Middle,Top,4
female,11,Portugal,Middle,Middle,Top,6
male,11,France,Top,Middle,Top,8
male,11,Mexico,Top,Middle,Top,2
male,11,Germany,Top,Middle,Top,13
female,11,Netherlands,Top,Middle,Top,2
male,11,New Zealand,Middle,Middle,Top,18
female,11,France,Top,Middle,Top,2
male,11,Denmark,Top,Middle,Top,5
female,11,Canada,Middle,Top,Top,17
male,11,Australia,Middle,Top,Top,77
male,11,United States,Middle,Top,Top,167
male,11,Spain,Middle,Top,Top,28
male,11,Italy,Middle,Top,Top,60
male,11,Sweden,Middle,Top,Top,10
male,11,United States,Top,Top,Top,324
female,11,Australia,Top,Top,Top,20
female,11,Czech Republic,Bottom,Top,Top,1
female,11,United States,Middle,Top,Top,47
male,11,Canada,Middle,Top,Top,39
female,11,Japan,Middle,Top,Top,3
male,11,Germany,Top,Top,Top,126
female,11,United States,Top,Top,Top,54
male,11,Japan,Middle,Top,Top,40
male,11,Denmark,Middle,Top,Top,12
female,11,Denmark,Middle,Top,Top,7
male,11,Germany,Middle,Top,Top,49
male,11,United Kingdom,Top,Top,Top,138
male,11,Spain,Top,Top,Top,85
male,11,Australia,Top,Top,Top,127
male,11,Chile,Middle,Top,Top,11
male,11,Canada,Top,Top,Top,100
male,11,Switzerland,Top,Top,Top,27
male,11,United States,Bottom,Top,Top,9
male,11,Norway,Middle,Top,Top,8
male,11,Italy,Top,Top,Top,57
female,11,Italy,Middle,Top,Top,28
male,11,Denmark,Top,Top,Top,24
male,11,Japan,Top,Top,Top,45
male,11,Canada,Bottom,Top,Top,2
female,11,France,Middle,Top,Top,10
male,11,New Zealand,Middle,Top,Top,15
male,11,Portugal,Middle,Top,Top,19
female,11,Canada,Top,Top,Top,18
male,11,Belgium,Top,Top,Top,42
male,11,France,Top,Top,Top,55
male,11,France,Middle,Top,Top,19
female,11,United Kingdom,Middle,Top,Top,15
male,11,Israel,Middle,Top,Top,5
female,11,Portugal,Middle,Top,Top,10
male,11,Poland,Top,Top,Top,9
male,11,Poland,Middle,Top,Top,7
male,11,Chile,Top,Top,Top,6
male,11,Spain,Bottom,Top,Top,1
female,11,Mexico,Top,Top,Top,3
male,11,Netherlands,Top,Top,Top,47
female,11,United Kingdom,Top,Top,Top,18
male,11,Ireland,Middle,Top,Top,7
male,11,United Kingdom,Middle,Top,Top,44
male,11,Netherlands,Middle,Top,Top,23
male,11,South Korea,Top,Top,Top,6
male,11,Czech Republic,Middle,Top,Top,5
male,11,Sweden,Top,Top,Top,21
female,11,Spain,Top,Top,Top,29
male,11,Portugal,Top,Top,Top,13
male,11,Switzerland,Middle,Top,Top,15
female,11,Poland,Bottom,Bottom,Top,1
male,11,Austria,Bottom,Bottom,Top,1
male,11,Turkey,Bottom,Bottom,Top,1
male,11,Netherlands,Middle,Bottom,Top,2
male,11,Spain,Bottom,Bottom,Top,2
male,11,United Kingdom,Middle,Bottom,Top,2
female,11,Spain,Middle,Bottom,Top,1
male,11,Belgium,Bottom,Middle,Top,4
male,11,Netherlands,Top,Middle,Top,5
male,11,Norway,Bottom,Middle,Top,1
female,11,New Zealand,Middle,Middle,Top,7
male,11,Japan,Bottom,Middle,Top,3
female,11,Belgium,Middle,Middle,Top,1
male,11,Japan,Top,Middle,Top,5
male,11,Poland,Bottom,Middle,Top,2
female,11,Ireland,Middle,Middle,Top,2
male,11,Mexico,Bottom,Middle,Top,10
male,11,Belgium,Top,Middle,Top,1
male,11,Norway,Top,Middle,Top,8
female,11,Greece,Bottom,Middle,Top,3
male,11,Estonia,Middle,Middle,Top,3
male,11,Germany,Bottom,Middle,Top,5
male,11,Mexico,Middle,Middle,Top,15
female,11,Poland,Middle,Middle,Top,4
male,11,Portugal,Middle,Middle,Top,7
male,11,Poland,Top,Middle,Top,4
male,11,Austria,Top,Middle,Top,2
male,11,Hungary,Top,Middle,Top,2
male,11,Austria,Middle,Middle,Top,5
male,11,Denmark,Middle,Middle,Top,19
male,11,Canada,Bottom,Middle,Top,5
male,11,Hungary,Middle,Middle,Top,1
female,11,Italy,Bottom,Top,Top,2
female,11,France,Top,Top,Top,11
female,11,Poland,Middle,Top,Top,5
female,11,Germany,Middle,Top,Top,11
female,11,Belgium,Middle,Top,Top,5
female,11,Ireland,Middle,Top,Top,1
male,11,Norway,Top,Top,Top,23
female,11,New Zealand,Top,Top,Top,5
female,11,Mexico,Middle,Top,Top,5
male,11,Turkey,Top,Top,Top,4
female,11,Italy,Top,Top,Top,23
male,11,Austria,Middle,Top,Top,12
male,11,New Zealand,Top,Top,Top,36
female,11,Spain,Middle,Top,Top,15
male,11,Japan,Bottom,Top,Top,1
male,11,Belgium,Middle,Top,Top,23
female,11,Finland,Top,Top,Top,7
female,11,Austria,Middle,Top,Top,3
male,11,Colombia,Middle,Top,Top,1
male,11,Germany,Bottom,Top,Top,3
male,11,Estonia,Top,Top,Top,4
male,11,Ireland,Top,Top,Top,8
female,11,Switzerland,Middle,Top,Top,1
female,11,Netherlands,Top,Top,Top,5
female,11,Denmark,Top,Top,Top,6
male,11,Canada,Bottom,Bottom,Top,1
female,11,United States,Bottom,Bottom,Top,5
male,11,Italy,Middle,Bottom,Top,3
male,11,Australia,Bottom,Middle,Top,9
male,11,Sweden,Bottom,Middle,Top,2
male,11,Italy,Bottom,Middle,Top,15
female,11,Denmark,Middle,Middle,Top,4
female,11,Canada,Top,Middle,Top,3
female,11,Austria,Top,Middle,Top,1
female,11,Slovenia,Middle,Middle,Top,2
male,11,Switzerland,Top,Middle,Top,2
male,11,South Korea,Middle,Middle,Top,5
female,11,Iceland,Bottom,Middle,Top,1
female,11,Sweden,Middle,Middle,Top,4
female,11,Mexico,Bottom,Middle,Top,1
male,11,Finland,Top,Middle,Top,1
male,11,Australia,Top,Middle,Top,16
male,11,Turkey,Middle,Top,Top,1
male,11,Australia,Bottom,Top,Top,1
male,11,Mexico,Middle,Top,Top,18
male,11,Finland,Top,Top,Top,11
female,11,Australia,Middle,Top,Top,23
female,11,Poland,Bottom,Top,Top,1
male,11,Greece,Top,Top,Top,5
female,11,Finland,Middle,Top,Top,4
male,11,Mexico,Top,Top,Top,23
female,11,Germany,Top,Top,Top,26
male,11,Austria,Top,Top,Top,12
male,11,Australia,Bottom,Bottom,Top,3
male,11,United Kingdom,Bottom,Bottom,Top,2
male,11,Chile,Bottom,Bottom,Top,1
female,11,Japan,Bottom,Bottom,Top,1
male,11,Ireland,Bottom,Middle,Top,1
female,11,Finland,Top,Middle,Top,3
male,11,Colombia,Middle,Middle,Top,1
male,11,Belgium,Middle,Middle,Top,3
male,11,Israel,Top,Middle,Top,5
female,11,Netherlands,Middle,Middle,Top,4
female,11,Mexico,Top,Middle,Top,1
male,11,Chile,Middle,Middle,Top,4
female,11,Norway,Middle,Middle,Top,1
male,11,Mexico,Bottom,Top,Top,1
female,11,Norway,Middle,Top,Top,4
male,11,Greece,Middle,Top,Top,6
male,11,Italy,Bottom,Top,Top,2
female,11,Switzerland,Top,Top,Top,2
female,11,Sweden,Top,Top,Top,3
male,11,Denmark,Bottom,Top,Top,2
male,11,Norway,Bottom,Bottom,Top,1
female,11,Sweden,Top,Middle,Top,2
male,11,Turkey,Middle,Middle,Top,2
female,11,United States,Bottom,Top,Top,2
female,11,Ireland,Top,Top,Top,3
male,11,Germany,Bottom,Bottom,Top,1
female,11,New Zealand,Middle,Bottom,Top,1
female,11,Poland,Middle,Bottom,Top,1
male,11,Switzerland,Bottom,Middle,Top,1
female,11,United Kingdom,Bottom,Middle,Top,1
male,11,Ireland,Middle,Middle,Top,4
female,11,Ireland,Top,Middle,Top,1
female,11,Mexico,Bottom,Top,Top,1
female,11,Colombia,Middle,Top,Top,1
female,11,Greece,Middle,Top,Top,2
male,11,Estonia,Middle,Top,Top,1
male,11,South Korea,Bottom,Top,Top,1
male,11,Portugal,Bottom,Middle,Top,3
female,11,Austria,Middle,Middle,Top,1
male,11,Austria,Bottom,Middle,Top,2
female,11,France,Bottom,Middle,Top,1
female,11,Belgium,Top,Top,Top,8
male,11,Hungary,Middle,Top,Top,4
male,11,Finland,Middle,Top,Top,2
female,11,Turkey,Top,Top,Top,1
female,11,South Korea,Top,Top,Top,1
female,11,Hungary,Top,Top,Top,2
female,11,Portugal,Top,Top,Top,10
male,11,Japan,Bottom,Bottom,Top,1
male,11,Slovakia,Middle,Middle,Top,2
female,11,Netherlands,Middle,Top,Top,2
male,11,Colombia,Top,Top,Top,1
female,11,New Zealand,Middle,Top,Top,4
female,11,Poland,Top,Top,Top,1
male,11,New Zealand,Bottom,Bottom,Top,2
male,11,Lithuania,Middle,Middle,Top,1
male,11,Netherlands,Bottom,Top,Top,1
male,11,Sweden,Bottom,Top,Top,2
female,11,Sweden,Middle,Top,Top,2
female,11,Estonia,Middle,Top,Top,1
female,11,Czech Republic,Top,Top,Top,1
female,11,Norway,Top,Top,Top,3
male,11,Portugal,Middle,Bottom,Top,1
female,11,Italy,Middle,Bottom,Top,3
male,11,Belgium,Bottom,Top,Top,1
female,11,Germany,Bottom,Bottom,Top,1
female,11,Australia,Middle,Bottom,Top,1
female,11,Australia,Bottom,Bottom,Top,1
female,11,Israel,Middle,Top,Top,1
male,11,Israel,Top,Top,Top,5
male,11,Germany,Middle,Bottom,Top,1
female,11,Switzerland,Bottom,Middle,Top,1
male,11,South Korea,Middle,Top,Top,4
male,11,Czech Republic,Top,Top,Top,5
male,11,Lithuania,Top,Top,Top,1
female,11,Japan,Middle,Bottom,Top,1
female,11,Portugal,Bottom,Middle,Top,1
female,11,Chile,Top,Top,Top,1
male,11,Lithuania,Middle,Top,Top,2
male,11,Finland,Bottom,Top,Top,1
female,11,Slovenia,Middle,Top,Top,2
male,11,Denmark,Bottom,Bottom,Top,1
female,11,Israel,Top,Top,Top,1
male,11,United Kingdom,Bottom,Top,Top,3
female,11,France,Bottom,Top,Top,1
male,11,Czech Republic,Bottom,Middle,Top,1
male,11,Luxembourg,Top,Top,Top,2
female,11,Greece,Top,Top,Top,1
male,11,Denmark,Bottom,Middle,Top,1
male,11,Netherlands,Bottom,Bottom,Top,2
male,11,Ireland,Top,Middle,Top,1
female,11,Austria,Top,Top,Top,1
male,11,Belgium,Middle,Bottom,Top,1
male,15,United States,Bottom,Bottom,Bottom,19
male,15,Germany,Bottom,Bottom,Bottom,8
male,15,Sweden,Bottom,Bottom,Bottom,2
female,15,Portugal,Bottom,Bottom,Bottom,2
male,15,Netherlands,Bottom,Bottom,Bottom,1
male,15,Italy,Bottom,Bottom,Bottom,4
male,15,France,Bottom,Bottom,Bottom,6
male,15,United Kingdom,Bottom,Bottom,Bottom,1
male,15,Italy,Middle,Bottom,Bottom,1
male,15,France,Middle,Bottom,Bottom,1
male,15,Canada,Middle,Bottom,Bottom,4
female,15,Spain,Bottom,Bottom,Bottom,3
male,15,Greece,Middle,Bottom,Bottom,1
female,15,Turkey,Middle,Bottom,Bottom,1
female,15,United States,Middle,Bottom,Bottom,2
female,15,Mexico,Bottom,Bottom,Bottom,1
male,15,Japan,Bottom,Bottom,Bottom,2
male,15,Poland,Middle,Bottom,Bottom,3
male,15,United States,Middle,Bottom,Bottom,6
male,15,Portugal,Bottom,Bottom,Bottom,2
male,15,United States,Bottom,Middle,Bottom,4
female,15,Finland,Middle,Middle,Bottom,1
female,15,Poland,Middle,Middle,Bottom,2
male,15,Japan,Middle,Middle,Bottom,4
female,15,France,Middle,Middle,Bottom,3
male,15,Spain,Middle,Middle,Bottom,3
male,15,United States,Middle,Middle,Bottom,4
female,15,Netherlands,Middle,Middle,Bottom,1
male,15,France,Middle,Middle,Bottom,7
male,15,Japan,Bottom,Middle,Bottom,2
male,15,Greece,Bottom,Middle,Bottom,1
male,15,Poland,Bottom,Middle,Bottom,3
male,15,France,Bottom,Middle,Bottom,1
male,15,Japan,Top,Middle,Bottom,2
male,15,Italy,Top,Top,Bottom,1
male,15,Japan,Top,Top,Bottom,1
male,15,Canada,Bottom,Bottom,Bottom,4
male,15,Norway,Bottom,Bottom,Bottom,3
male,15,South Korea,Bottom,Bottom,Bottom,3
male,15,Japan,Middle,Bottom,Bottom,8
male,15,Spain,Middle,Bottom,Bottom,2
male,15,Denmark,Bottom,Bottom,Bottom,2
male,15,New Zealand,Bottom,Bottom,Bottom,1
male,15,South Korea,Middle,Bottom,Bottom,1
female,15,United States,Bottom,Bottom,Bottom,1
male,15,Finland,Bottom,Bottom,Bottom,1
male,15,Germany,Middle,Bottom,Bottom,4
male,15,Switzerland,Middle,Bottom,Bottom,1
female,15,Canada,Middle,Bottom,Bottom,1
male,15,Switzerland,Bottom,Middle,Bottom,1
female,15,Denmark,Bottom,Middle,Bottom,1
female,15,Chile,Middle,Middle,Bottom,1
male,15,Ireland,Middle,Middle,Bottom,1
male,15,Portugal,Middle,Middle,Bottom,1
male,15,Finland,Middle,Middle,Bottom,1
female,15,Japan,Middle,Middle,Bottom,2
male,15,Canada,Middle,Middle,Bottom,6
male,15,Mexico,Middle,Middle,Bottom,2
male,15,Poland,Middle,Middle,Bottom,3
male,15,Netherlands,Middle,Middle,Bottom,1
male,15,Germany,Middle,Middle,Bottom,2
male,15,Czech Republic,Middle,Middle,Bottom,1
male,15,Canada,Top,Top,Bottom,1
male,15,Poland,Bottom,Bottom,Bottom,1
female,15,Finland,Middle,Bottom,Bottom,1
male,15,New Zealand,Middle,Bottom,Bottom,1
female,15,Greece,Middle,Middle,Bottom,1
female,15,Poland,Bottom,Middle,Bottom,2
male,15,Netherlands,Bottom,Middle,Bottom,1
male,15,United Kingdom,Middle,Middle,Bottom,2
male,15,South Korea,Middle,Middle,Bottom,2
male,15,Hungary,Bottom,Middle,Bottom,1
male,15,South Korea,Bottom,Middle,Bottom,1
female,15,Spain,Middle,Middle,Bottom,3
male,15,Sweden,Middle,Middle,Bottom,1
male,15,Austria,Middle,Middle,Bottom,1
male,15,Sweden,Middle,Bottom,Bottom,1
male,15,Switzerland,Bottom,Bottom,Bottom,1
male,15,Greece,Bottom,Bottom,Bottom,2
female,15,Poland,Bottom,Bottom,Bottom,2
male,15,Austria,Bottom,Bottom,Bottom,1
male,15,Turkey,Bottom,Bottom,Bottom,1
female,15,Japan,Middle,Bottom,Bottom,1
female,15,Canada,Middle,Middle,Bottom,1
male,15,Hungary,Middle,Middle,Bottom,1
male,15,Slovenia,Middle,Middle,Bottom,1
male,15,Turkey,Middle,Middle,Bottom,1
female,15,Turkey,Top,Middle,Bottom,2
female,15,Turkey,Middle,Middle,Bottom,1
female,15,United States,Middle,Middle,Bottom,1
male,15,United States,Top,Middle,Bottom,1
male,15,Canada,Bottom,Bottom,Middle,3
male,15,Japan,Bottom,Bottom,Middle,1
male,15,United States,Bottom,Bottom,Middle,9
male,15,Netherlands,Middle,Bottom,Middle,1
male,15,Netherlands,Bottom,Bottom,Middle,1
male,15,France,Bottom,Bottom,Middle,2
male,15,Germany,Middle,Bottom,Middle,2
male,15,Czech Republic,Bottom,Bottom,Middle,2
female,15,Portugal,Bottom,Bottom,Middle,1
male,15,United States,Middle,Bottom,Middle,3
male,15,Belgium,Middle,Bottom,Middle,1
female,15,France,Middle,Bottom,Middle,1
male,15,United Kingdom,Middle,Bottom,Middle,1
male,15,Norway,Bottom,Middle,Middle,2
male,15,Poland,Bottom,Middle,Middle,3
male,15,Germany,Bottom,Middle,Middle,2
male,15,United States,Middle,Middle,Middle,30
male,15,Belgium,Middle,Middle,Middle,2
male,15,Canada,Middle,Middle,Middle,15
female,15,Poland,Middle,Middle,Middle,2
male,15,Germany,Middle,Middle,Middle,14
male,15,South Korea,Middle,Middle,Middle,9
female,15,Japan,Top,Middle,Middle,2
female,15,Poland,Bottom,Middle,Middle,2
female,15,France,Middle,Middle,Middle,10
female,15,Chile,Bottom,Middle,Middle,1
male,15,France,Middle,Middle,Middle,23
male,15,Denmark,Top,Middle,Middle,2
male,15,Japan,Middle,Middle,Middle,17
male,15,Spain,Top,Middle,Middle,4
female,15,Turkey,Middle,Middle,Middle,2
male,15,United States,Bottom,Middle,Middle,6
male,15,Austria,Middle,Top,Middle,1
male,15,South Korea,Bottom,Bottom,Middle,2
male,15,Spain,Bottom,Bottom,Middle,4
male,15,Mexico,Bottom,Bottom,Middle,1
male,15,Sweden,Middle,Bottom,Middle,1
male,15,Denmark,Middle,Bottom,Middle,1
male,15,Sweden,Bottom,Bottom,Middle,1
male,15,Poland,Middle,Middle,Middle,9
male,15,Mexico,Bottom,Middle,Middle,2
male,15,United Kingdom,Middle,Middle,Middle,15
male,15,Spain,Bottom,Middle,Middle,4
male,15,New Zealand,Bottom,Middle,Middle,2
male,15,Slovakia,Middle,Middle,Middle,1
male,15,Italy,Middle,Middle,Middle,19
male,15,Spain,Middle,Middle,Middle,17
male,15,Turkey,Middle,Middle,Middle,4
male,15,Sweden,Bottom,Middle,Middle,1
male,15,Finland,Middle,Middle,Middle,6
male,15,Japan,Top,Middle,Middle,11
male,15,Canada,Top,Middle,Middle,3
male,15,Israel,Top,Middle,Middle,1
female,15,United States,Top,Middle,Middle,3
male,15,France,Top,Middle,Middle,4
female,15,Spain,Middle,Middle,Middle,10
male,15,France,Top,Top,Middle,3
male,15,Japan,Top,Top,Middle,5
male,15,South Korea,Middle,Top,Middle,2
male,15,Germany,Bottom,Bottom,Middle,4
male,15,Hungary,Bottom,Bottom,Middle,1
male,15,Norway,Bottom,Bottom,Middle,2
male,15,Poland,Middle,Bottom,Middle,1
male,15,Italy,Middle,Bottom,Middle,2
male,15,Japan,Middle,Bottom,Middle,1
male,15,Australia,Middle,Bottom,Middle,1
female,15,Mexico,Bottom,Bottom,Middle,1
female,15,France,Bottom,Middle,Middle,1
female,15,Spain,Bottom,Middle,Middle,1
female,15,United States,Middle,Middle,Middle,5
male,15,Mexico,Middle,Middle,Middle,2
male,15,United States,Top,Middle,Middle,11
male,15,Norway,Middle,Middle,Middle,4
male,15,New Zealand,Middle,Middle,Middle,1
male,15,France,Bottom,Middle,Middle,4
female,15,Portugal,Middle,Middle,Middle,3
male,15,Poland,Top,Middle,Middle,3
female,15,Canada,Middle,Middle,Middle,1
male,15,Greece,Middle,Middle,Middle,2
male,15,Australia,Top,Middle,Middle,2
male,15,Spain,Middle,Top,Middle,3
male,15,South Korea,Middle,Bottom,Middle,1
male,15,Slovakia,Bottom,Bottom,Middle,1
female,15,Poland,Middle,Bottom,Middle,1
male,15,Chile,Middle,Middle,Middle,2
male,15,Denmark,Bottom,Middle,Middle,1
male,15,United Kingdom,Top,Middle,Middle,3
male,15,Israel,Middle,Middle,Middle,2
male,15,Australia,Middle,Middle,Middle,3
female,15,Switzerland,Top,Middle,Middle,1
female,15,Spain,Top,Middle,Middle,1
male,15,Portugal,Bottom,Bottom,Middle,3
male,15,Hungary,Bottom,Middle,Middle,1
male,15,Hungary,Middle,Middle,Middle,1
female,15,Italy,Middle,Middle,Middle,6
female,15,United Kingdom,Middle,Middle,Middle,2
female,15,Mexico,Middle,Middle,Middle,1
male,15,Czech Republic,Bottom,Middle,Middle,2
male,15,Mexico,Top,Middle,Middle,1
male,15,South Korea,Bottom,Middle,Middle,2
female,15,Sweden,Middle,Middle,Middle,1
male,15,Denmark,Middle,Middle,Middle,2
male,15,United Kingdom,Middle,Top,Middle,3
male,15,Belgium,Bottom,Middle,Middle,1
female,15,Japan,Middle,Middle,Middle,1
female,15,Italy,Top,Middle,Middle,4
male,15,France,Middle,Top,Middle,4
male,15,Colombia,Middle,Top,Middle,1
male,15,Germany,Top,Top,Middle,1
male,15,Netherlands,Middle,Top,Middle,2
male,15,Poland,Bottom,Bottom,Middle,1
male,15,Spain,Middle,Bottom,Middle,1
male,15,Switzerland,Middle,Middle,Middle,3
female,15,Slovenia,Middle,Middle,Middle,1
male,15,Australia,Middle,Top,Middle,1
male,15,Portugal,Middle,Middle,Middle,4
male,15,Netherlands,Middle,Middle,Middle,1
female,15,Germany,Bottom,Middle,Middle,1
female,15,Belgium,Middle,Middle,Middle,2
male,15,Italy,Top,Middle,Middle,4
female,15,Colombia,Middle,Top,Middle,1
male,15,Canada,Middle,Top,Middle,2
female,15,Germany,Middle,Middle,Middle,2
female,15,Australia,Middle,Middle,Middle,1
male,15,Canada,Top,Top,Middle,2
male,15,Italy,Middle,Top,Middle,3
male,15,United States,Top,Top,Middle,4
female,15,United States,Top,Top,Middle,1
female,15,Turkey,Bottom,Middle,Middle,1
male,15,Sweden,Middle,Middle,Middle,3
male,15,Czech Republic,Middle,Middle,Middle,1
female,15,Turkey,Top,Top,Middle,1
male,15,Finland,Middle,Top,Middle,2
male,15,Italy,Bottom,Bottom,Middle,1
male,15,Netherlands,Bottom,Middle,Middle,1
male,15,Japan,Bottom,Top,Middle,1
male,15,Japan,Middle,Top,Middle,4
male,15,United Kingdom,Bottom,Top,Middle,1
male,15,United Kingdom,Bottom,Bottom,Middle,1
female,15,Italy,Bottom,Middle,Middle,2
male,15,United States,Middle,Top,Middle,2
male,15,Turkey,Middle,Bottom,Middle,1
male,15,Austria,Bottom,Bottom,Middle,1
male,15,United Kingdom,Bottom,Middle,Middle,2
male,15,Australia,Bottom,Middle,Middle,2
male,15,Germany,Top,Middle,Middle,1
female,15,France,Middle,Top,Middle,1
male,15,Switzerland,Middle,Top,Middle,1
male,15,Germany,Middle,Top,Middle,1
male,15,Ireland,Top,Middle,Middle,1
male,15,Italy,Top,Top,Middle,1
male,15,Norway,Middle,Top,Middle,1
female,15,United States,Bottom,Middle,Middle,1
male,15,Greece,Top,Top,Middle,1
female,15,Czech Republic,Middle,Middle,Middle,1
female,15,Hungary,Middle,Middle,Middle,1
male,15,Spain,Top,Top,Middle,2
female,15,Spain,Top,Top,Middle,1
female,15,Israel,Top,Middle,Middle,1
male,15,Germany,Bottom,Middle,Top,2
male,15,Italy,Middle,Middle,Top,5
female,15,France,Middle,Middle,Top,1
female,15,Italy,Middle,Middle,Top,2
male,15,Italy,Top,Middle,Top,2
male,15,Sweden,Middle,Top,Top,2
male,15,United States,Top,Top,Top,9
female,15,Spain,Middle,Top,Top,1
male,15,Finland,Middle,Bottom,Top,1
male,15,France,Middle,Middle,Top,1
male,15,Canada,Middle,Top,Top,7
male,15,Finland,Bottom,Bottom,Top,1
male,15,Germany,Bottom,Bottom,Top,3
male,15,Germany,Middle,Middle,Top,5
male,15,United States,Bottom,Middle,Top,1
male,15,Netherlands,Top,Top,Top,2
female,15,Spain,Top,Top,Top,2
male,15,South Korea,Top,Top,Top,2
male,15,Canada,Middle,Middle,Top,5
male,15,Japan,Top,Middle,Top,1
male,15,Italy,Top,Top,Top,6
male,15,Italy,Middle,Top,Top,3
male,15,Belgium,Middle,Top,Top,2
male,15,Australia,Top,Top,Top,6
male,15,Canada,Top,Top,Top,4
female,15,Italy,Top,Top,Top,3
male,15,Sweden,Top,Top,Top,3
male,15,Spain,Top,Top,Top,5
male,15,Italy,Bottom,Middle,Top,1
male,15,Canada,Bottom,Middle,Top,2
female,15,Hungary,Top,Top,Top,1
male,15,Israel,Middle,Top,Top,1
female,15,Finland,Middle,Top,Top,1
male,15,Israel,Top,Top,Top,1
female,15,United Kingdom,Top,Top,Top,1
male,15,Germany,Top,Top,Top,3
male,15,South Korea,Middle,Top,Top,1
female,15,Greece,Middle,Middle,Top,1
male,15,Spain,Top,Middle,Top,3
male,15,France,Top,Top,Top,3
male,15,United States,Middle,Middle,Top,7
male,15,Turkey,Top,Top,Top,1
female,15,Portugal,Bottom,Middle,Top,1
male,15,Greece,Middle,Top,Top,1
female,15,Canada,Middle,Top,Top,1
male,15,Japan,Top,Top,Top,5
male,15,United Kingdom,Top,Top,Top,4
male,15,Japan,Bottom,Middle,Top,1
male,15,Germany,Middle,Top,Top,4
male,15,Netherlands,Middle,Top,Top,1
female,15,United Kingdom,Top,Middle,Top,1
male,15,Slovenia,Middle,Top,Top,1
male,15,United Kingdom,Middle,Top,Top,3
male,15,France,Middle,Top,Top,1
male,15,Portugal,Middle,Middle,Top,1
male,15,Japan,Middle,Middle,Top,2
male,15,Ireland,Middle,Middle,Top,1
male,15,Germany,Bottom,Top,Top,2
female,15,United States,Top,Top,Top,1
male,15,Australia,Middle,Top,Top,1
male,15,United States,Middle,Top,Top,2
male,15,Australia,Top,Middle,Top,1
male,15,Norway,Bottom,Middle,Top,1
male,15,Denmark,Top,Top,Top,3
male,15,New Zealand,Top,Top,Top,1
male,15,Spain,Middle,Top,Top,1
male,15,Austria,Middle,Middle,Top,1
male,15,Greece,Top,Top,Top,1
female,15,Germany,Middle,Top,Top,1
male,15,Finland,Top,Top,Top,1
male,15,Austria,Top,Top,Top,1
male,22,United Kingdom,Bottom,Bottom,Bottom,36
male,22,Canada,Bottom,Bottom,Bottom,22
male,22,Switzerland,Bottom,Bottom,Bottom,14
male,22,United States,Bottom,Bottom,Bottom,206
male,22,Japan,Bottom,Bottom,Bottom,101
male,22,Finland,Bottom,Bottom,Bottom,5
female,22,Australia,Bottom,Bottom,Bottom,2
female,22,Poland,Bottom,Bottom,Bottom,5
female,22,Japan,Bottom,Bottom,Bottom,9
male,22,Norway,Bottom,Bottom,Bottom,15
male,22,South Korea,Bottom,Bottom,Bottom,15
female,22,Germany,Bottom,Bottom,Bottom,5
male,22,Germany,Bottom,Bottom,Bottom,63
male,22,Sweden,Bottom,Bottom,Bottom,16
female,22,United States,Bottom,Bottom,Bottom,21
male,22,Austria,Bottom,Bottom,Bottom,8
male,22,France,Bottom,Bottom,Bottom,41
male,22,Turkey,Bottom,Bottom,Bottom,11
male,22,Poland,Bottom,Bottom,Bottom,38
male,22,Netherlands,Bottom,Bottom,Bottom,12
male,22,Spain,Bottom,Bottom,Bottom,11
male,22,Belgium,Bottom,Bottom,Bottom,2
female,22,Finland,Bottom,Bottom,Bottom,2
female,22,Greece,Bottom,Bottom,Bottom,1
male,22,Israel,Bottom,Bottom,Bottom,2
male,22,Australia,Bottom,Bottom,Bottom,8
male,22,Spain,Middle,Bottom,Bottom,11
male,22,United States,Middle,Bottom,Bottom,202
male,22,Canada,Middle,Bottom,Bottom,20
male,22,Japan,Middle,Bottom,Bottom,112
male,22,Australia,Middle,Bottom,Bottom,17
male,22,Germany,Middle,Bottom,Bottom,33
male,22,United Kingdom,Middle,Bottom,Bottom,27
male,22,Switzerland,Middle,Bottom,Bottom,5
male,22,Norway,Middle,Bottom,Bottom,5
female,22,Greece,Middle,Bottom,Bottom,3
male,22,France,Middle,Bottom,Bottom,32
female,22,Canada,Middle,Bottom,Bottom,6
female,22,United States,Middle,Bottom,Bottom,14
male,22,Italy,Bottom,Bottom,Bottom,39
male,22,Mexico,Bottom,Bottom,Bottom,4
female,22,Belgium,Bottom,Bottom,Bottom,2
female,22,Mexico,Bottom,Bottom,Bottom,1
female,22,France,Bottom,Bottom,Bottom,7
male,22,Hungary,Bottom,Bottom,Bottom,2
male,22,Portugal,Bottom,Bottom,Bottom,4
female,22,Austria,Bottom,Bottom,Bottom,1
female,22,Latvia,Bottom,Bottom,Bottom,1
