Gender,ASJC_2d,Country,Early,Mid,Late,NoAuthors
male,26,Portugal,Bottom,Middle,Middle,7
female,26,Poland,Bottom,Middle,Middle,5
male,26,Norway,Bottom,Bottom,Middle,2
male,26,Chile,Middle,Bottom,Middle,1
male,26,Ireland,Bottom,Middle,Middle,1
male,26,Austria,Middle,Bottom,Middle,5
male,26,Hungary,Middle,Bottom,Middle,2
male,26,Czech Republic,Middle,Middle,Middle,13
male,26,Australia,Top,Middle,Middle,5
female,26,Israel,Middle,Top,Middle,2
male,26,Netherlands,Top,Middle,Middle,5
female,26,Italy,Middle,Bottom,Middle,9
male,26,Australia,Bottom,Middle,Middle,5
female,26,Canada,Middle,Bottom,Middle,4
female,26,Slovakia,Middle,Bottom,Middle,1
male,26,Ireland,Middle,Middle,Middle,6
female,26,Spain,Middle,Bottom,Middle,2
male,26,Hungary,Bottom,Middle,Middle,3
female,26,United States,Top,Middle,Middle,12
female,26,Austria,Bottom,Middle,Middle,1
male,26,Slovakia,Middle,Middle,Middle,6
female,26,Australia,Middle,Middle,Middle,4
male,26,United States,Top,Top,Middle,52
female,26,Israel,Bottom,Middle,Middle,2
male,26,Austria,Bottom,Middle,Middle,3
male,26,Turkey,Middle,Bottom,Middle,3
female,26,Portugal,Middle,Middle,Middle,11
male,26,Mexico,Bottom,Middle,Middle,3
female,26,Germany,Middle,Top,Middle,1
female,26,Japan,Middle,Bottom,Middle,2
male,26,Canada,Middle,Top,Middle,8
male,26,Chile,Bottom,Middle,Middle,3
female,26,Denmark,Bottom,Bottom,Middle,1
male,26,Israel,Top,Middle,Middle,10
male,26,Spain,Middle,Top,Middle,7
male,26,United Kingdom,Top,Top,Middle,19
male,26,Switzerland,Middle,Bottom,Middle,1
male,26,Germany,Bottom,Middle,Middle,12
male,26,Australia,Top,Top,Middle,9
female,26,Belgium,Top,Middle,Middle,2
female,26,Israel,Bottom,Bottom,Middle,1
male,26,Austria,Middle,Top,Middle,3
male,26,Norway,Middle,Middle,Middle,8
female,26,Greece,Middle,Middle,Middle,3
female,26,Poland,Middle,Middle,Middle,10
male,26,Hungary,Bottom,Bottom,Middle,1
male,26,Portugal,Bottom,Bottom,Middle,1
male,26,Austria,Bottom,Bottom,Middle,2
female,26,Australia,Bottom,Bottom,Middle,1
male,26,Colombia,Bottom,Middle,Middle,1
female,26,Australia,Middle,Top,Middle,2
female,26,Denmark,Middle,Middle,Middle,1
female,26,Japan,Middle,Middle,Middle,4
male,26,Japan,Middle,Top,Middle,16
female,26,Netherlands,Middle,Middle,Middle,3
male,26,Germany,Top,Top,Middle,21
male,26,Israel,Bottom,Middle,Middle,4
male,26,Japan,Top,Middle,Middle,11
female,26,South Korea,Bottom,Middle,Middle,1
male,26,Estonia,Bottom,Middle,Middle,1
male,26,Turkey,Bottom,Middle,Middle,5
male,26,France,Bottom,Top,Middle,1
female,26,Germany,Top,Top,Middle,2
male,26,Australia,Middle,Bottom,Middle,3
female,26,New Zealand,Middle,Top,Middle,1
male,26,Latvia,Bottom,Bottom,Middle,1
female,26,Finland,Bottom,Bottom,Middle,1
male,26,Finland,Middle,Bottom,Middle,2
male,26,Belgium,Middle,Middle,Middle,11
female,26,Poland,Middle,Top,Middle,1
male,26,Canada,Top,Middle,Middle,14
male,26,Netherlands,Top,Top,Middle,5
female,26,Slovenia,Middle,Middle,Middle,1
male,26,Poland,Top,Middle,Middle,5
female,26,Sweden,Bottom,Middle,Middle,1
female,26,Austria,Middle,Middle,Middle,5
female,26,United Kingdom,Middle,Top,Middle,1
male,26,Netherlands,Bottom,Middle,Middle,3
female,26,Belgium,Middle,Bottom,Middle,1
female,26,Slovakia,Bottom,Middle,Middle,1
male,26,United Kingdom,Middle,Top,Middle,11
female,26,Portugal,Top,Middle,Middle,2
male,26,Italy,Top,Middle,Middle,18
male,26,Sweden,Middle,Top,Middle,3
male,26,Austria,Top,Top,Middle,5
female,26,Belgium,Middle,Middle,Middle,2
male,26,New Zealand,Bottom,Bottom,Middle,1
female,26,Switzerland,Middle,Bottom,Middle,1
male,26,New Zealand,Middle,Bottom,Middle,1
male,26,Italy,Top,Top,Middle,11
male,26,Slovenia,Middle,Middle,Middle,3
female,26,Denmark,Bottom,Middle,Middle,1
male,26,Belgium,Middle,Bottom,Middle,1
female,26,Chile,Middle,Middle,Middle,2
female,26,Germany,Bottom,Middle,Middle,2
female,26,France,Top,Top,Middle,2
male,26,Czech Republic,Top,Middle,Middle,4
male,26,Slovenia,Middle,Top,Middle,1
female,26,Hungary,Bottom,Middle,Middle,3
female,26,United Kingdom,Top,Middle,Middle,3
male,26,Australia,Middle,Top,Middle,4
female,26,Mexico,Middle,Middle,Middle,1
male,26,Spain,Top,Middle,Middle,9
male,26,Netherlands,Middle,Bottom,Middle,4
male,26,Israel,Top,Top,Middle,4
male,26,Switzerland,Middle,Top,Middle,4
male,26,Israel,Bottom,Bottom,Middle,1
female,26,Greece,Bottom,Middle,Middle,1
male,26,Chile,Bottom,Bottom,Middle,1
male,26,Greece,Top,Middle,Middle,4
female,26,Germany,Top,Middle,Middle,4
female,26,Turkey,Middle,Middle,Middle,2
male,26,South Korea,Middle,Bottom,Middle,1
male,26,Greece,Middle,Top,Middle,2
male,26,Portugal,Middle,Top,Middle,2
male,26,Sweden,Bottom,Bottom,Middle,1
female,26,Spain,Top,Middle,Middle,2
female,26,Norway,Middle,Middle,Middle,2
male,26,New Zealand,Top,Top,Middle,3
male,26,Hungary,Top,Middle,Middle,2
male,26,Canada,Top,Top,Middle,9
female,26,Czech Republic,Middle,Middle,Middle,1
male,26,Lithuania,Middle,Middle,Middle,2
male,26,Denmark,Bottom,Middle,Middle,2
male,26,South Korea,Bottom,Middle,Middle,2
female,26,Italy,Top,Middle,Middle,2
male,26,Belgium,Top,Middle,Middle,2
male,26,Mexico,Top,Middle,Middle,1
male,26,Finland,Top,Middle,Middle,4
male,26,South Korea,Top,Middle,Middle,1
female,26,United Kingdom,Bottom,Bottom,Middle,2
male,26,Poland,Top,Top,Middle,4
male,26,Chile,Top,Top,Middle,2
male,26,Switzerland,Top,Middle,Middle,6
male,26,Estonia,Middle,Middle,Middle,1
male,26,Finland,Middle,Top,Middle,2
female,26,Portugal,Bottom,Bottom,Middle,1
male,26,Austria,Top,Middle,Middle,3
male,26,Japan,Bottom,Top,Middle,2
male,26,Belgium,Top,Top,Middle,6
male,26,Norway,Bottom,Middle,Middle,2
female,26,Italy,Top,Top,Middle,1
female,26,Switzerland,Middle,Top,Middle,2
male,26,Mexico,Top,Top,Middle,2
female,26,United Kingdom,Top,Top,Middle,2
female,26,Spain,Top,Top,Middle,1
male,26,Netherlands,Middle,Top,Middle,2
male,26,Czech Republic,Middle,Top,Middle,1
female,26,South Korea,Middle,Middle,Middle,1
female,26,Canada,Top,Middle,Middle,2
female,26,France,Top,Middle,Middle,1
male,26,Portugal,Top,Middle,Middle,1
male,26,Italy,Top,Bottom,Middle,1
male,26,Mexico,Top,Bottom,Middle,1
male,26,Slovenia,Top,Top,Middle,1
female,26,Chile,Middle,Top,Middle,1
male,26,United Kingdom,Top,Bottom,Middle,2
female,26,Israel,Middle,Bottom,Middle,1
male,26,Hungary,Top,Top,Middle,1
male,26,Poland,Middle,Top,Middle,4
male,26,Latvia,Bottom,Middle,Middle,1
male,26,South Korea,Middle,Top,Middle,2
male,26,Ireland,Top,Top,Middle,1
male,26,Norway,Top,Top,Middle,2
male,26,Spain,Top,Top,Middle,7
female,26,Netherlands,Middle,Top,Middle,1
male,26,Norway,Top,Middle,Middle,1
female,26,Australia,Top,Middle,Middle,1
female,26,Belgium,Middle,Top,Middle,2
female,26,Switzerland,Top,Middle,Middle,1
male,26,Chile,Middle,Top,Middle,2
male,26,Sweden,Top,Top,Middle,3
male,26,Belgium,Bottom,Bottom,Middle,1
male,26,Australia,Bottom,Bottom,Middle,1
male,26,Greece,Top,Top,Middle,1
male,26,Italy,Middle,Top,Middle,4
male,26,Switzerland,Top,Top,Middle,1
male,26,Slovakia,Middle,Top,Middle,2
male,26,Chile,Top,Middle,Middle,1
male,26,United Kingdom,Bottom,Top,Middle,1
female,26,Poland,Bottom,Top,Middle,1
female,26,Netherlands,Top,Top,Middle,1
female,26,Colombia,Middle,Middle,Middle,1
male,26,South Korea,Top,Top,Middle,1
female,26,Spain,Middle,Top,Middle,1
male,26,Italy,Bottom,Top,Middle,1
female,26,Poland,Middle,Bottom,Middle,1
male,26,Denmark,Top,Top,Middle,1
male,26,Hungary,Middle,Top,Middle,1
female,26,Poland,Top,Top,Middle,1
male,26,Turkey,Top,Top,Middle,1
male,26,Ireland,Middle,Top,Middle,1
male,26,Israel,Middle,Top,Middle,2
female,26,Czech Republic,Middle,Top,Middle,1
female,26,United States,Middle,Middle,Top,8
male,26,Belgium,Top,Top,Top,10
male,26,Portugal,Top,Top,Top,3
male,26,France,Top,Middle,Top,9
male,26,Israel,Top,Top,Top,12
male,26,United States,Top,Top,Top,138
male,26,Austria,Middle,Middle,Top,6
male,26,Israel,Bottom,Bottom,Top,1
male,26,Germany,Middle,Top,Top,17
male,26,Spain,Middle,Middle,Top,20
male,26,Canada,Top,Middle,Top,1
male,26,Poland,Middle,Middle,Top,7
female,26,Spain,Top,Middle,Top,1
male,26,Hungary,Top,Top,Top,9
male,26,United States,Middle,Top,Top,37
female,26,United States,Top,Top,Top,15
male,26,United States,Bottom,Top,Top,2
male,26,Portugal,Middle,Top,Top,3
male,26,United States,Middle,Middle,Top,56
male,26,Japan,Middle,Middle,Top,18
male,26,Israel,Middle,Top,Top,6
male,26,France,Middle,Top,Top,29
male,26,United Kingdom,Middle,Middle,Top,14
male,26,Germany,Top,Middle,Top,9
male,26,France,Top,Top,Top,41
female,26,Finland,Middle,Middle,Top,1
male,26,Norway,Middle,Middle,Top,2
male,26,Slovenia,Middle,Middle,Top,2
male,26,United States,Top,Middle,Top,14
female,26,Italy,Middle,Middle,Top,13
male,26,Italy,Middle,Middle,Top,37
male,26,Belgium,Middle,Middle,Top,1
female,26,Hungary,Middle,Top,Top,1
male,26,New Zealand,Top,Top,Top,6
male,26,Germany,Middle,Middle,Top,27
male,26,Germany,Top,Top,Top,43
male,26,Germany,Bottom,Bottom,Top,1
male,26,Canada,Top,Top,Top,19
male,26,Italy,Top,Middle,Top,13
male,26,Japan,Top,Top,Top,12
male,26,Portugal,Bottom,Middle,Top,1
male,26,Austria,Top,Top,Top,12
male,26,Israel,Top,Middle,Top,6
male,26,New Zealand,Top,Middle,Top,1
male,26,France,Middle,Middle,Top,20
male,26,Italy,Middle,Top,Top,19
male,26,Spain,Middle,Top,Top,21
male,26,Japan,Top,Middle,Top,3
male,26,Poland,Top,Middle,Top,1
male,26,Mexico,Middle,Middle,Top,4
male,26,Netherlands,Top,Top,Top,4
male,26,United States,Bottom,Middle,Top,6
female,26,United States,Bottom,Middle,Top,2
male,26,Australia,Middle,Top,Top,5
female,26,Italy,Middle,Top,Top,10
male,26,United States,Bottom,Bottom,Top,2
male,26,Switzerland,Middle,Bottom,Top,1
male,26,Sweden,Middle,Middle,Top,4
female,26,Spain,Top,Top,Top,3
male,26,Greece,Middle,Middle,Top,3
male,26,Turkey,Middle,Middle,Top,3
female,26,Canada,Top,Top,Top,3
male,26,Belgium,Middle,Top,Top,2
male,26,Chile,Middle,Middle,Top,3
male,26,Canada,Middle,Middle,Top,10
male,26,Japan,Middle,Top,Top,9
female,26,Australia,Middle,Middle,Top,3
male,26,United Kingdom,Middle,Top,Top,12
male,26,Lithuania,Bottom,Top,Top,1
female,26,Poland,Middle,Middle,Top,2
male,26,United Kingdom,Top,Top,Top,38
male,26,Australia,Middle,Middle,Top,6
male,26,Israel,Middle,Middle,Top,5
male,26,Czech Republic,Middle,Middle,Top,2
male,26,Italy,Top,Top,Top,18
female,26,Belgium,Top,Top,Top,2
female,26,Japan,Middle,Middle,Top,1
male,26,Italy,Bottom,Bottom,Top,2
male,26,Netherlands,Middle,Top,Top,6
male,26,Canada,Middle,Top,Top,7
female,26,United States,Middle,Bottom,Top,1
female,26,Canada,Middle,Middle,Top,4
male,26,Netherlands,Middle,Middle,Top,5
male,26,United Kingdom,Top,Middle,Top,2
female,26,France,Top,Top,Top,4
male,26,New Zealand,Middle,Top,Top,1
male,26,Turkey,Top,Top,Top,8
male,26,Austria,Middle,Top,Top,2
male,26,Turkey,Bottom,Bottom,Top,2
male,26,Chile,Top,Middle,Top,3
female,26,United Kingdom,Middle,Top,Top,2
male,26,Finland,Middle,Middle,Top,1
male,26,Denmark,Top,Middle,Top,1
male,26,Chile,Bottom,Middle,Top,1
male,26,New Zealand,Bottom,Top,Top,1
male,26,Germany,Middle,Bottom,Top,3
female,26,United States,Middle,Top,Top,11
male,26,Chile,Top,Top,Top,2
male,26,Lithuania,Middle,Middle,Top,1
male,26,Australia,Top,Top,Top,10
male,26,Luxembourg,Middle,Middle,Top,1
female,26,Israel,Middle,Middle,Top,1
female,26,Spain,Bottom,Middle,Top,3
female,26,Spain,Middle,Top,Top,2
male,26,Japan,Bottom,Bottom,Top,1
female,26,Italy,Bottom,Middle,Top,4
male,26,Hungary,Middle,Middle,Top,3
male,26,Spain,Top,Top,Top,30
male,26,Sweden,Middle,Top,Top,2
male,26,Poland,Middle,Top,Top,9
male,26,South Korea,Top,Top,Top,8
female,26,Chile,Bottom,Middle,Top,1
male,26,Norway,Top,Top,Top,4
female,26,South Korea,Middle,Top,Top,2
male,26,South Korea,Middle,Top,Top,4
male,26,Mexico,Middle,Bottom,Top,1
male,26,Chile,Middle,Top,Top,5
female,26,France,Middle,Top,Top,1
male,26,Italy,Bottom,Middle,Top,4
male,26,Switzerland,Top,Top,Top,2
male,26,Greece,Middle,Top,Top,4
female,26,Germany,Top,Top,Top,3
male,26,Italy,Middle,Bottom,Top,1
male,26,Sweden,Top,Middle,Top,2
male,26,Finland,Middle,Top,Top,3
male,26,South Korea,Bottom,Middle,Top,1
female,26,Portugal,Top,Top,Top,1
female,26,Poland,Middle,Top,Top,1
male,26,Spain,Top,Middle,Top,2
male,26,Austria,Middle,Bottom,Top,1
female,26,Spain,Middle,Middle,Top,1
male,26,Spain,Bottom,Middle,Top,3
male,26,Denmark,Top,Top,Top,1
male,26,Norway,Top,Middle,Top,1
male,26,Switzerland,Middle,Top,Top,2
female,26,Italy,Top,Middle,Top,1
male,26,United Kingdom,Bottom,Middle,Top,2
female,26,Italy,Top,Top,Top,5
female,26,United Kingdom,Top,Top,Top,1
male,26,Czech Republic,Top,Top,Top,4
male,26,Greece,Top,Top,Top,3
female,26,Germany,Top,Middle,Top,1
male,26,Japan,Bottom,Middle,Top,2
male,26,Spain,Bottom,Bottom,Top,1
male,26,Colombia,Middle,Middle,Top,1
female,26,Czech Republic,Middle,Top,Top,1
male,26,Switzerland,Middle,Middle,Top,1
female,26,Italy,Bottom,Bottom,Top,2
female,26,Canada,Middle,Top,Top,1
male,26,Austria,Top,Middle,Top,2
female,26,Australia,Middle,Top,Top,1
male,26,Australia,Bottom,Middle,Top,2
male,26,Norway,Bottom,Top,Top,1
male,26,Poland,Top,Top,Top,5
male,26,Sweden,Top,Top,Top,5
male,26,Turkey,Middle,Top,Top,3
male,26,Mexico,Middle,Top,Top,2
male,26,Germany,Bottom,Top,Top,2
male,26,Finland,Top,Top,Top,2
female,26,Germany,Middle,Middle,Top,1
male,26,Portugal,Middle,Middle,Top,1
male,26,Japan,Bottom,Top,Top,2
male,26,Czech Republic,Middle,Top,Top,1
male,26,Hungary,Middle,Top,Top,2
male,26,Turkey,Bottom,Middle,Top,1
male,26,Poland,Bottom,Middle,Top,1
male,26,United States,Top,Bottom,Top,1
male,26,South Korea,Bottom,Top,Top,1
female,26,Germany,Middle,Top,Top,1
male,26,Canada,Bottom,Middle,Top,1
male,26,France,Bottom,Middle,Top,1
male,26,Slovakia,Middle,Top,Top,1
male,26,Belgium,Top,Middle,Top,1
female,26,Ireland,Top,Top,Top,1
male,26,Slovakia,Middle,Middle,Top,1
male,26,Mexico,Bottom,Middle,Top,1
female,26,Chile,Top,Top,Top,1
male,26,Turkey,Bottom,Top,Top,1
female,26,Spain,Bottom,Top,Top,1
male,26,Australia,Top,Middle,Top,1
male,26,United Kingdom,Bottom,Top,Top,1
female,26,France,Middle,Middle,Top,1
female,26,France,Top,Middle,Top,1
male,26,Germany,Bottom,Middle,Top,1
female,26,Switzerland,Middle,Middle,Top,1
male,26,Lithuania,Top,Top,Top,1
female,26,Greece,Middle,Middle,Top,1
female,26,Austria,Top,Top,Top,1
male,26,Colombia,Top,Top,Top,1
male,26,Greece,Bottom,Middle,Top,1
male,26,Ireland,Middle,Top,Top,1
male,26,France,Bottom,Top,Top,2
male,26,Lithuania,Middle,Top,Top,1
male,26,Czech Republic,Bottom,Top,Top,1
male,26,Slovenia,Middle,Top,Top,1
male,11,United States,Bottom,Bottom,Bottom,327
male,11,United States,Middle,Bottom,Bottom,241
male,11,Turkey,Middle,Bottom,Bottom,19
male,11,Germany,Middle,Bottom,Bottom,36
male,11,Germany,Bottom,Bottom,Bottom,53
male,11,Australia,Middle,Bottom,Bottom,26
male,11,Hungary,Middle,Bottom,Bottom,3
male,11,Spain,Bottom,Bottom,Bottom,37
male,11,Netherlands,Bottom,Bottom,Bottom,30
male,11,Finland,Middle,Middle,Bottom,9
male,11,Colombia,Bottom,Bottom,Bottom,5
male,11,Japan,Middle,Bottom,Bottom,86
male,11,Japan,Bottom,Bottom,Bottom,118
male,11,Japan,Middle,Middle,Bottom,97
female,11,United States,Bottom,Bottom,Bottom,97
male,11,Japan,Bottom,Middle,Bottom,27
female,11,Germany,Middle,Bottom,Bottom,10
male,11,Australia,Bottom,Bottom,Bottom,41
male,11,United States,Middle,Middle,Bottom,350
female,11,United States,Middle,Bottom,Bottom,82
female,11,United Kingdom,Bottom,Bottom,Bottom,16
male,11,Austria,Bottom,Bottom,Bottom,7
male,11,Canada,Bottom,Bottom,Bottom,35
male,11,Mexico,Bottom,Bottom,Bottom,47
male,11,Switzerland,Middle,Bottom,Bottom,8
male,11,France,Bottom,Bottom,Bottom,68
female,11,France,Middle,Middle,Bottom,29
male,11,Chile,Bottom,Bottom,Bottom,19
male,11,Portugal,Bottom,Bottom,Bottom,9
female,11,United States,Middle,Middle,Bottom,79
male,11,United Kingdom,Middle,Middle,Bottom,53
male,11,Norway,Middle,Middle,Bottom,20
female,11,Japan,Middle,Bottom,Bottom,8
female,11,Mexico,Bottom,Bottom,Bottom,24
male,11,France,Top,Middle,Bottom,3
male,11,France,Middle,Middle,Bottom,62
male,11,South Korea,Bottom,Middle,Bottom,3
male,11,Italy,Bottom,Bottom,Bottom,57
female,11,Australia,Bottom,Bottom,Bottom,17
female,11,Mexico,Middle,Bottom,Bottom,5
male,11,Colombia,Middle,Middle,Bottom,3
male,11,Canada,Middle,Middle,Bottom,49
female,11,Japan,Bottom,Bottom,Bottom,12
male,11,Spain,Middle,Middle,Bottom,34
male,11,Hungary,Bottom,Bottom,Bottom,13
male,11,United Kingdom,Middle,Bottom,Bottom,30
female,11,Netherlands,Bottom,Bottom,Bottom,8
male,11,Italy,Middle,Bottom,Bottom,23
male,11,France,Middle,Bottom,Bottom,32
male,11,Turkey,Bottom,Bottom,Bottom,14
male,11,Australia,Middle,Middle,Bottom,62
male,11,New Zealand,Bottom,Bottom,Bottom,16
female,11,United States,Bottom,Middle,Bottom,26
male,11,Germany,Middle,Middle,Bottom,27
male,11,United Kingdom,Top,Middle,Bottom,17
male,11,Netherlands,Middle,Bottom,Bottom,19
female,11,Italy,Bottom,Bottom,Bottom,54
female,11,Czech Republic,Bottom,Bottom,Bottom,2
female,11,Canada,Middle,Bottom,Bottom,11
male,11,Mexico,Middle,Bottom,Bottom,9
male,11,Canada,Middle,Bottom,Bottom,38
female,11,Switzerland,Bottom,Bottom,Bottom,2
male,11,Italy,Bottom,Middle,Bottom,12
male,11,New Zealand,Middle,Bottom,Bottom,15
male,11,United Kingdom,Bottom,Bottom,Bottom,25
male,11,Belgium,Bottom,Bottom,Bottom,11
male,11,Norway,Bottom,Bottom,Bottom,20
male,11,Austria,Middle,Bottom,Bottom,6
male,11,New Zealand,Middle,Middle,Bottom,31
male,11,United States,Bottom,Middle,Bottom,68
female,11,Poland,Bottom,Bottom,Bottom,13
male,11,United States,Top,Bottom,Bottom,3
female,11,Austria,Middle,Middle,Bottom,1
female,11,Norway,Middle,Middle,Bottom,7
male,11,Sweden,Bottom,Bottom,Bottom,9
male,11,Japan,Top,Middle,Bottom,5
male,11,Norway,Bottom,Middle,Bottom,3
female,11,United Kingdom,Top,Middle,Bottom,2
male,11,United Kingdom,Top,Top,Bottom,8
male,11,Austria,Middle,Middle,Bottom,15
male,11,Greece,Bottom,Bottom,Bottom,12
male,11,Norway,Middle,Bottom,Bottom,14
female,11,Germany,Bottom,Bottom,Bottom,13
female,11,Turkey,Bottom,Bottom,Bottom,5
male,11,Sweden,Middle,Middle,Bottom,16
male,11,United States,Top,Top,Bottom,11
male,11,Poland,Middle,Bottom,Bottom,9
female,11,Portugal,Middle,Bottom,Bottom,4
male,11,Sweden,Middle,Bottom,Bottom,13
female,11,Spain,Middle,Middle,Bottom,26
female,11,Spain,Bottom,Bottom,Bottom,21
male,11,Austria,Bottom,Middle,Bottom,3
female,11,Hungary,Bottom,Middle,Bottom,1
female,11,Mexico,Bottom,Middle,Bottom,2
female,11,United Kingdom,Middle,Middle,Bottom,20
female,11,Czech Republic,Middle,Middle,Bottom,3
female,11,Germany,Top,Middle,Bottom,1
male,11,United Kingdom,Bottom,Middle,Bottom,7
female,11,New Zealand,Middle,Middle,Bottom,10
female,11,Denmark,Bottom,Bottom,Bottom,2
female,11,Hungary,Bottom,Bottom,Bottom,7
male,11,United Kingdom,Middle,Top,Bottom,5
male,11,Poland,Bottom,Bottom,Bottom,29
male,11,Israel,Middle,Bottom,Bottom,5
male,11,United States,Top,Middle,Bottom,35
male,11,Iceland,Bottom,Bottom,Bottom,1
female,11,Greece,Bottom,Bottom,Bottom,9
female,11,United Kingdom,Middle,Bottom,Bottom,17
female,11,Israel,Middle,Bottom,Bottom,3
female,11,Sweden,Middle,Bottom,Bottom,4
female,11,Norway,Middle,Bottom,Bottom,8
male,11,Canada,Top,Middle,Bottom,7
female,11,Spain,Middle,Bottom,Bottom,23
male,11,Switzerland,Bottom,Bottom,Bottom,6
female,11,New Zealand,Bottom,Bottom,Bottom,9
male,11,Chile,Middle,Bottom,Bottom,5
male,11,Finland,Bottom,Bottom,Bottom,10
male,11,Spain,Middle,Bottom,Bottom,22
male,11,Netherlands,Top,Middle,Bottom,4
male,11,Greece,Middle,Middle,Bottom,16
male,11,Colombia,Top,Bottom,Bottom,1
female,11,Sweden,Bottom,Bottom,Bottom,5
female,11,New Zealand,Middle,Bottom,Bottom,5
male,11,Denmark,Middle,Middle,Bottom,7
female,11,France,Middle,Bottom,Bottom,12
female,11,United States,Top,Middle,Bottom,6
male,11,New Zealand,Top,Middle,Bottom,6
male,11,France,Bottom,Middle,Bottom,10
male,11,Netherlands,Middle,Middle,Bottom,14
female,11,Portugal,Bottom,Bottom,Bottom,7
male,11,Belgium,Middle,Middle,Bottom,8
female,11,Canada,Bottom,Bottom,Bottom,12
female,11,Australia,Middle,Bottom,Bottom,14
female,11,Finland,Bottom,Bottom,Bottom,6
female,11,Belgium,Bottom,Bottom,Bottom,5
female,11,Slovakia,Middle,Bottom,Bottom,3
male,11,Israel,Bottom,Bottom,Bottom,7
male,11,Slovakia,Bottom,Bottom,Bottom,10
male,11,Germany,Bottom,Middle,Bottom,10
female,11,Poland,Bottom,Middle,Bottom,3
female,11,Canada,Middle,Middle,Bottom,15
male,11,Italy,Middle,Middle,Bottom,37
female,11,Israel,Bottom,Bottom,Bottom,5
male,11,Costa Rica,Bottom,Bottom,Bottom,3
male,11,Ireland,Bottom,Bottom,Bottom,1
male,11,Israel,Middle,Middle,Bottom,8
male,11,Greece,Bottom,Middle,Bottom,6
male,11,Ireland,Bottom,Middle,Bottom,2
female,11,Norway,Bottom,Bottom,Bottom,6
female,11,Turkey,Middle,Bottom,Bottom,6
female,11,Slovenia,Middle,Bottom,Bottom,1
female,11,Netherlands,Middle,Bottom,Bottom,4
male,11,Switzerland,Middle,Middle,Bottom,8
male,11,Canada,Bottom,Middle,Bottom,8
female,11,United States,Middle,Top,Bottom,1
male,11,Australia,Bottom,Middle,Bottom,26
male,11,Slovenia,Bottom,Bottom,Bottom,1
female,11,France,Bottom,Bottom,Bottom,31
female,11,Italy,Middle,Bottom,Bottom,24
male,11,Germany,Top,Middle,Bottom,7
female,11,Japan,Middle,Middle,Bottom,9
female,11,Poland,Middle,Middle,Bottom,11
male,11,Portugal,Middle,Bottom,Bottom,3
male,11,Costa Rica,Middle,Middle,Bottom,3
female,11,Sweden,Middle,Middle,Bottom,9
female,11,Greece,Middle,Bottom,Bottom,6
male,11,Chile,Middle,Middle,Bottom,2
male,11,Greece,Middle,Bottom,Bottom,5
male,11,Spain,Bottom,Middle,Bottom,13
male,11,Denmark,Bottom,Bottom,Bottom,6
female,11,Turkey,Bottom,Middle,Bottom,2
female,11,Germany,Middle,Middle,Bottom,10
female,11,Italy,Middle,Middle,Bottom,17
female,11,United Kingdom,Bottom,Middle,Bottom,7
female,11,Colombia,Bottom,Bottom,Bottom,3
male,11,Greece,Top,Top,Bottom,1
female,11,Portugal,Bottom,Middle,Bottom,4
male,11,Canada,Middle,Top,Bottom,3
male,11,Slovakia,Middle,Bottom,Bottom,1
male,11,Germany,Top,Top,Bottom,2
female,11,Colombia,Middle,Middle,Bottom,1
female,11,Poland,Middle,Bottom,Bottom,8
female,11,Czech Republic,Bottom,Middle,Bottom,2
female,11,Norway,Bottom,Middle,Bottom,1
female,11,France,Bottom,Middle,Bottom,8
male,11,Netherlands,Middle,Top,Bottom,1
male,11,Ireland,Top,Middle,Bottom,1
female,11,Austria,Bottom,Bottom,Bottom,4
male,11,Poland,Middle,Middle,Bottom,8
male,11,Ireland,Middle,Middle,Bottom,2
female,11,Switzerland,Middle,Middle,Bottom,1
male,11,Czech Republic,Bottom,Bottom,Bottom,11
male,11,Finland,Middle,Bottom,Bottom,3
male,11,Belgium,Middle,Bottom,Bottom,10
male,11,Norway,Top,Top,Bottom,1
female,11,Austria,Middle,Bottom,Bottom,3
female,11,Spain,Bottom,Middle,Bottom,6
female,11,Canada,Top,Middle,Bottom,2
female,11,Finland,Bottom,Middle,Bottom,1
female,11,Portugal,Middle,Top,Bottom,1
male,11,Denmark,Middle,Bottom,Bottom,4
male,11,Mexico,Middle,Middle,Bottom,9
male,11,Belgium,Bottom,Middle,Bottom,5
female,11,Australia,Middle,Middle,Bottom,13
male,11,Australia,Top,Middle,Bottom,6
male,11,Estonia,Top,Middle,Bottom,1
male,11,Turkey,Top,Middle,Bottom,1
male,11,Australia,Middle,Top,Bottom,2
female,11,Colombia,Bottom,Middle,Bottom,2
male,11,Turkey,Middle,Middle,Bottom,10
male,11,Poland,Bottom,Middle,Bottom,9
male,11,Switzerland,Bottom,Middle,Bottom,2
female,11,Slovakia,Bottom,Bottom,Bottom,3
male,11,Ireland,Top,Top,Bottom,1
female,11,Italy,Bottom,Middle,Bottom,8
male,11,United States,Middle,Top,Bottom,11
male,11,France,Top,Top,Bottom,1
female,11,Finland,Middle,Middle,Bottom,7
male,11,Germany,Middle,Top,Bottom,2
male,11,Switzerland,Top,Middle,Bottom,3
female,11,Czech Republic,Middle,Bottom,Bottom,1
female,11,Finland,Middle,Bottom,Bottom,3
female,11,Netherlands,Bottom,Middle,Bottom,3
female,11,Japan,Bottom,Middle,Bottom,1
male,11,Spain,Top,Middle,Bottom,1
female,11,Finland,Top,Middle,Bottom,1
female,11,Belgium,Middle,Middle,Bottom,3
